Source.Name;Province_State;Country_Region;Last_Update;Confirmed;Deaths;Recovered;New_Recovered;Active;Combined_Key;Incident_Rate;Case_Fatality_Ratio
10-10-2021.csv;Lazio;Italy;11/10/2021 04:21;387211;8685;;0;;Lazio, Italy;6,59E+15;2,24E+16
10-11-2021.csv;Lazio;Italy;12/10/2021 04:21;387399;8690;;0;;Lazio, Italy;6,59E+15;2,24E+14
10-12-2021.csv;Lazio;Italy;13/10/2021 04:20;387620;8693;;0;;Lazio, Italy;6,59E+14;2,24E+16
10-13-2021.csv;Lazio;Italy;14/10/2021 04:21;387814;8697;;0;;Lazio, Italy;6,60E+16;2,24E+16
10-14-2021.csv;Lazio;Italy;15/10/2021 04:21;388089;8700;;0;;Lazio, Italy;6,60E+15;2,24E+16
10-15-2021.csv;Lazio;Italy;16/10/2021 04:21;388437;8707;;0;;Lazio, Italy;6,61E+15;2,24E+16
10-16-2021.csv;Lazio;Italy;17/10/2021 04:21;388659;8712;;0;;Lazio, Italy;6,61E+15;2,24E+16
10-17-2021.csv;Lazio;Italy;18/10/2021 04:21;388947;8714;;0;;Lazio, Italy;6,62E+16;2,24E+15
10-18-2021.csv;Lazio;Italy;19/10/2021 04:20;389149;8722;;0;;Lazio, Italy;6,62E+15;2,24E+16
10-19-2021.csv;Lazio;Italy;20/10/2021 04:21;389475;8732;;0;;Lazio, Italy;6,62E+15;2,24E+16
10-20-2021.csv;Lazio;Italy;21/10/2021 04:21;389856;8736;;0;;Lazio, Italy;6,63E+15;2,24E+16
10-21-2021.csv;Lazio;Italy;22/10/2021 04:21;390287;8742;;0;;Lazio, Italy;6,64E+15;2,24E+16
10-22-2021.csv;Lazio;Italy;23/10/2021 04:21;390695;8746;;0;;Lazio, Italy;6,65E+15;2,24E+15
10-23-2021.csv;Lazio;Italy;24/10/2021 04:21;391118;8752;;0;;Lazio, Italy;6,65E+15;2,24E+16
10-24-2021.csv;Lazio;Italy;25/10/2021 04:22;391577;8755;;0;;Lazio, Italy;6,66E+14;2,24E+16
10-25-2021.csv;Lazio;Italy;26/10/2021 04:22;391963;8760;;0;;Lazio, Italy;6,67E+15;2,23E+16
10-26-2021.csv;Lazio;Italy;27/10/2021 04:22;392400;8770;;0;;Lazio, Italy;6,67E+16;2,23E+16
10-27-2021.csv;Lazio;Italy;28/10/2021 04:22;392903;8775;;0;;Lazio, Italy;6,68E+16;2,23E+16
10-28-2021.csv;Lazio;Italy;29/10/2021 04:22;393497;8780;;0;;Lazio, Italy;6,69E+15;2,23E+15
10-29-2021.csv;Lazio;Italy;30/10/2021 04:22;394080;8786;;0;;Lazio, Italy;6,70E+15;2,23E+15
10-30-2021.csv;Lazio;Italy;31/10/2021 04:22;394618;8794;;0;;Lazio, Italy;6,71E+15;2,23E+15
10-31-2021.csv;Lazio;Italy;01/11/2021 04:22;395146;8796;;0;;Lazio, Italy;6,72E+15;2,23E+14
11-01-2021.csv;Lazio;Italy;02/11/2021 04:22;395591;8799;;0;;Lazio, Italy;6,73E+15;2,22E+16
11-02-2021.csv;Lazio;Italy;03/11/2021 06:22;395979;8804;;0;;Lazio, Italy;6,74E+16;2,22E+16
11-03-2021.csv;Lazio;Italy;04/11/2021 04:22;396435;8807;;0;;Lazio, Italy;6,74E+15;2,22E+15
11-04-2021.csv;Lazio;Italy;05/11/2021 04:21;397099;8813;;0;;Lazio, Italy;6,75E+15;2,22E+16
11-05-2021.csv;Lazio;Italy;06/11/2021 04:21;397815;8820;;0;;Lazio, Italy;6,77E+15;2,22E+14
11-06-2021.csv;Lazio;Italy;07/11/2021 04:21;398622;8825;;0;;Lazio, Italy;6,78E+15;2,21E+16
11-07-2021.csv;Lazio;Italy;08/11/2021 04:21;399319;8827;;0;;Lazio, Italy;6,79E+15;2,21E+15
11-08-2021.csv;Lazio;Italy;09/11/2021 04:21;399768;8839;;0;;Lazio, Italy;6,80E+15;2,21E+15
11-09-2021.csv;Lazio;Italy;10/11/2021 04:21;400541;8851;;0;;Lazio, Italy;6,81E+15;2,21E+16
11-10-2021.csv;Lazio;Italy;11/11/2021 04:21;401337;8856;;0;;Lazio, Italy;6,83E+15;2,21E+16
11-11-2021.csv;Lazio;Italy;12/11/2021 04:22;402231;8864;;0;;Lazio, Italy;6,84E+15;2,20E+15
11-12-2021.csv;Lazio;Italy;13/11/2021 04:21;403304;8869;;0;;Lazio, Italy;6,86E+15;2,20E+16
11-13-2021.csv;Lazio;Italy;14/11/2021 04:21;404371;8878;;0;;Lazio, Italy;6,88E+15;2,20E+15
11-14-2021.csv;Lazio;Italy;15/11/2021 04:21;405238;8882;;0;;Lazio, Italy;6,89E+15;2,19E+16
11-15-2021.csv;Lazio;Italy;16/11/2021 04:21;405833;8892;;0;;Lazio, Italy;6,90E+13;2,19E+16
11-16-2021.csv;Lazio;Italy;17/11/2021 04:21;406660;8897;;0;;Lazio, Italy;6,92E+15;2,19E+16
11-17-2021.csv;Lazio;Italy;18/11/2021 04:21;407604;8902;;0;;Lazio, Italy;6,93E+15;2,18E+16
11-18-2021.csv;Lazio;Italy;19/11/2021 04:21;408693;8908;;0;;Lazio, Italy;6,95E+15;2,18E+15
11-19-2021.csv;Lazio;Italy;20/11/2021 04:22;409922;8912;;0;;Lazio, Italy;6,97E+16;2,17E+16
11-20-2021.csv;Lazio;Italy;21/11/2021 04:22;411001;8915;;0;;Lazio, Italy;6,99E+15;2,17E+16
11-21-2021.csv;Lazio;Italy;22/11/2021 04:22;412217;8920;;0;;Lazio, Italy;7,01E+15;2,16E+15
11-22-2021.csv;Lazio;Italy;23/11/2021 04:22;413157;8935;;0;;Lazio, Italy;7,03E+15;2,16E+16
11-23-2021.csv;Lazio;Italy;24/11/2021 04:22;414613;8939;;0;;Lazio, Italy;7,05E+15;2,16E+15
11-24-2021.csv;Lazio;Italy;25/11/2021 04:22;415896;8945;;0;;Lazio, Italy;7,07E+14;2,15E+16
11-25-2021.csv;Lazio;Italy;26/11/2021 04:22;417172;8951;;0;;Lazio, Italy;7,10E+16;2,15E+15
11-26-2021.csv;Lazio;Italy;27/11/2021 04:22;418738;8959;;0;;Lazio, Italy;7,12E+15;2,14E+15
11-27-2021.csv;Lazio;Italy;28/11/2021 04:22;419942;8965;;0;;Lazio, Italy;7,14E+15;2,13E+15
11-28-2021.csv;Lazio;Italy;29/11/2021 04:22;421197;8969;;0;;Lazio, Italy;7,16E+15;2,13E+15
11-29-2021.csv;Lazio;Italy;30/11/2021 04:22;422318;8974;;0;;Lazio, Italy;7,18E+15;2,12E+15
11-30-2021.csv;Lazio;Italy;01/12/2021 04:22;423571;8984;;0;;Lazio, Italy;7,20E+14;2,12E+16
12-01-2021.csv;Lazio;Italy;02/12/2021 04:22;425209;8992;;0;;Lazio, Italy;7,23E+14;2,11E+16
12-02-2021.csv;Lazio;Italy;03/12/2021 04:23;427019;8996;;0;;Lazio, Italy;7,26E+15;2,11E+16
12-03-2021.csv;Lazio;Italy;04/12/2021 04:22;428512;9003;;0;;Lazio, Italy;7,29E+15;2,10E+15
12-04-2021.csv;Lazio;Italy;05/12/2021 04:22;430344;9010;;0;;Lazio, Italy;7,32E+15;2,09E+16
12-05-2021.csv;Lazio;Italy;06/12/2021 04:22;431893;9012;;0;;Lazio, Italy;7,35E+15;2,09E+15
12-06-2021.csv;Lazio;Italy;07/12/2021 04:22;432899;9022;;0;;Lazio, Italy;7,36E+15;2,08E+16
12-07-2021.csv;Lazio;Italy;08/12/2021 04:22;434373;9034;;0;;Lazio, Italy;7,39E+15;2,08E+16
12-08-2021.csv;Lazio;Italy;09/12/2021 04:22;435927;9037;;0;;Lazio, Italy;7,41E+15;2,07E+15
12-09-2021.csv;Lazio;Italy;10/12/2021 04:22;437303;9047;;0;;Lazio, Italy;7,44E+15;2,07E+15
12-10-2021.csv;Lazio;Italy;11/12/2021 04:22;439174;9060;;0;;Lazio, Italy;7,47E+15;2,06E+15
12-11-2021.csv;Lazio;Italy;12/12/2021 04:22;440919;9070;;0;;Lazio, Italy;7,50E+15;2,06E+16
12-12-2021.csv;Lazio;Italy;13/12/2021 04:22;442884;9073;;0;;Lazio, Italy;7,53E+15;2,05E+16
12-13-2021.csv;Lazio;Italy;14/12/2021 04:22;444354;9081;;0;;Lazio, Italy;7,56E+15;2,04E+15
12-14-2021.csv;Lazio;Italy;15/12/2021 03:22;446275;9091;;0;;Lazio, Italy;7,59E+16;2,04E+16
12-15-2021.csv;Lazio;Italy;16/12/2021 04:22;448162;9102;;0;;Lazio, Italy;7,62E+15;2,03E+16
12-16-2021.csv;Lazio;Italy;17/12/2021 04:22;450814;9114;;0;;Lazio, Italy;7,67E+15;2,02E+14
12-17-2021.csv;Lazio;Italy;18/12/2021 02:22;452935;9124;;0;;Lazio, Italy;7,70E+15;2,01E+16
12-18-2021.csv;Lazio;Italy;19/12/2021 04:21;455344;9130;;0;;Lazio, Italy;7,75E+14;2,01E+15
12-19-2021.csv;Lazio;Italy;20/12/2021 04:21;457748;9143;;0;;Lazio, Italy;7,79E+16;2,00E+16
12-20-2021.csv;Lazio;Italy;21/12/2021 03:21;459386;9157;;0;;Lazio, Italy;7,81E+15;1,99E+16
12-21-2021.csv;Lazio;Italy;22/12/2021 04:21;461671;9170;;0;;Lazio, Italy;7,85E+15;1,99E+16
12-22-2021.csv;Lazio;Italy;23/12/2021 04:21;464168;9178;;0;;Lazio, Italy;7,90E+15;1,98E+16
12-23-2021.csv;Lazio;Italy;24/12/2021 04:21;467174;9193;;0;;Lazio, Italy;7,95E+15;1,97E+16
12-24-2021.csv;Lazio;Italy;25/12/2021 04:21;470649;9204;;0;;Lazio, Italy;8,01E+15;1,96E+16
12-25-2021.csv;Lazio;Italy;26/12/2021 04:21;474820;9208;;0;;Lazio, Italy;8,08E+15;1,94E+16
